"id","name","institution_id","institution_name","created","modified","addresses_roadtype_id","addresses_roadtype_name","addresses_road_id","addresses_road_name","addresses_start_street_number","addresses_end_street_number","addresses_neighborhood_id","addresses_neighborhood_name","addresses_district_id","addresses_district_name","addresses_zip_code","addresses_main_address","addresses_type","values_id","values_attribute_id","values_category","values_attribute_name","values_attribute_type","values_value","values_outstanding","values_description","secondary_filters_id","secondary_filters_name","secondary_filters_fullpath","secondary_filters_tree","secondary_filters_asia_id","geo_epgs_25831_x","geo_epgs_25831_y","geo_epgs_4326_x","geo_epgs_4326_y"
99400621049,"Parc Bederrida - Zona d'Us Esportiu","","","2019-02-27T00:00:00+01:00","2021-01-11T17:48:23+01:00","","",247353,"C Pascual i Vila",2.0,"",20,"la Maternitat i Sant Ramon",4,"Les Corts",8028,True,"","","","","","","","","",55737068,"Parcs i jardins","Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins",651,65103002006000,426269.3187177075,4581689.840820887,41.3833569079077,2.1181888535525486
99400621049,"Parc Bederrida - Zona d'Us Esportiu","","","2019-02-27T00:00:00+01:00","2021-01-11T17:48:23+01:00","","",247353,"C Pascual i Vila",2.0,"",20,"la Maternitat i Sant Ramon",4,"Les Corts",8028,True,"","","","","","","","","",57731068,"Bàsquet","Planol BCN >> Esports >> Esports d'equip >> Bàsquet",651,65103004000000,426269.3187177075,4581689.840820887,41.3833569079077,2.1181888535525486
99400621049,"Parc Bederrida - Zona d'Us Esportiu","","","2019-02-27T00:00:00+01:00","2021-01-11T17:48:23+01:00","","",247353,"C Pascual i Vila",2.0,"",20,"la Maternitat i Sant Ramon",4,"Les Corts",8028,True,"","","","","","","","","",57732077,"Altres esports","Planol BCN >> Esports >> Esports individuals >> Altres esports",651,65103004001009,426269.3187177075,4581689.840820887,41.3833569079077,2.1181888535525486
99400621049,"Parc Bederrida - Zona d'Us Esportiu","","","2019-02-27T00:00:00+01:00","2021-01-11T17:48:23+01:00","","",247353,"C Pascual i Vila",2.0,"",20,"la Maternitat i Sant Ramon",4,"Les Corts",8028,True,"","","","","","","","","",57732069,"Atletisme en pista","Planol BCN >> Esports >> Esports individuals >> Atletisme en pista",651,65103004001001,426269.3187177075,4581689.840820887,41.3833569079077,2.1181888535525486
99400621049,"Parc Bederrida - Zona d'Us Esportiu","","","2019-02-27T00:00:00+01:00","2021-01-11T17:48:23+01:00","","",247353,"C Pascual i Vila",2.0,"",20,"la Maternitat i Sant Ramon",4,"Les Corts",8028,True,"","","","","","","","","",57732075,"Tennis taula","Planol BCN >> Esports >> Esports individuals >> Tennis taula",651,65103004001007,426269.3187177075,4581689.840820887,41.3833569079077,2.1181888535525486
99400140691,"Pista de Bàsquet Jardins d'Indústria","","","2005-08-11T16:53:45+02:00","2020-06-25T12:31:24+02:00","","",297001,"C Sant Antoni Maria Claret",148.0,"",6,"la Sagrada Família",2,"Eixample",8025,True,"","","","","","","","","",57731068,"Bàsquet","Planol BCN >> Esports >> Esports d'equip >> Bàsquet",651,65103004000000,430693.9791392162,4584427.847047356,41.40841056912488,2.1707884644080875
99400140691,"Pista de Bàsquet Jardins d'Indústria","","","2005-08-11T16:53:45+02:00","2020-06-25T12:31:24+02:00","","",297001,"C Sant Antoni Maria Claret",148.0,"",6,"la Sagrada Família",2,"Eixample",8025,True,"","","","","","","","","",57732077,"Altres esports","Planol BCN >> Esports >> Esports individuals >> Altres esports",651,65103004001009,430693.9791392162,4584427.847047356,41.40841056912488,2.1707884644080875
99400064282,"Dir Avinguda Madrid","","","2003-10-27T14:29:52+01:00","2018-10-29T14:58:30+01:00","","",187207,"Av Madrid",170.0,"",18,"Sants",3,"Sants-Montjuïc",8028,True,"",208037.0,20001.0,"Telèfons","Tel.","char","934110813",True,"",57731068,"Bàsquet","Planol BCN >> Esports >> Esports d'equip >> Bàsquet",651,65103004000000,427379.4719985072,4581351.010368042,41.3804061712216,2.131505300629572
99400064282,"Dir Avinguda Madrid","","","2003-10-27T14:29:52+01:00","2018-10-29T14:58:30+01:00","","",187207,"Av Madrid",170.0,"",18,"Sants",3,"Sants-Montjuïc",8028,True,"",208037.0,20001.0,"Telèfons","Tel.","char","934110813",True,"",57732077,"Altres esports","Planol BCN >> Esports >> Esports individuals >> Altres esports",651,65103004001009,427379.4719985072,4581351.010368042,41.3804061712216,2.131505300629572
99400064282,"Dir Avinguda Madrid","","","2003-10-27T14:29:52+01:00","2018-10-29T14:58:30+01:00","","",187207,"Av Madrid",170.0,"",18,"Sants",3,"Sants-Montjuïc",8028,True,"",208037.0,20001.0,"Telèfons","Tel.","char","934110813",True,"",57732074,"Esquaix","Planol BCN >> Esports >> Esports individuals >> Esquaix",651,65103004001006,427379.4719985072,4581351.010368042,41.3804061712216,2.131505300629572
99400064282,"Dir Avinguda Madrid","","","2003-10-27T14:29:52+01:00","2018-10-29T14:58:30+01:00","","",187207,"Av Madrid",170.0,"",18,"Sants",3,"Sants-Montjuïc",8028,True,"",208037.0,20001.0,"Telèfons","Tel.","char","934110813",True,"",57732071,"Fitness","Planol BCN >> Esports >> Esports individuals >> Fitness",651,65103004001003,427379.4719985072,4581351.010368042,41.3804061712216,2.131505300629572
