"id","name","institution_id","institution_name","created","modified","addresses_roadtype_id","addresses_roadtype_name","addresses_road_id","addresses_road_name","addresses_start_street_number","addresses_end_street_number","addresses_neighborhood_id","addresses_neighborhood_name","addresses_district_id","addresses_district_name","addresses_zip_code","addresses_main_address","addresses_type","values_id","values_attribute_id","values_category","values_attribute_name","values_attribute_type","values_value","values_outstanding","values_description","secondary_filters_id","secondary_filters_name","secondary_filters_fullpath","secondary_filters_tree","secondary_filters_asia_id","geo_epgs_25831_x","geo_epgs_25831_y","geo_epgs_4326_x","geo_epgs_4326_y"
99400392148,"Hostal Natura Barcelona - HB-004594","","","2015-07-22T14:37:35+02:00","2018-08-18T14:08:36+02:00","","",176801,"C Roger de Llúria",33,"",7,"la Dreta de Eixample",2,"Eixample",8009,True,"",227936.0,20001.0,"Telèfons","Tel.","char","936670752",True,"",54732069,"Pensions","Planol BCN >> Allotjament >> Pensions >> Pensions",651,65103001001001,430616.3032666593,4582618.9316750895,41.39211157550048,2.170066519373008
99400392153,"Hostal Comopolitan Boutique Ramblas - HB-004196","","","2015-07-22T14:51:58+02:00","2018-08-18T08:35:02+02:00","","",74506,"Rbla Catalunya",102,"",7,"la Dreta de Eixample",2,"Eixample",8008,True,"",227529.0,20001.0,"Telèfons","Tel.","char","930010663",True,"",54732069,"Pensions","Planol BCN >> Allotjament >> Pensions >> Pensions",651,65103001001001,429764.28550324944,4582830.026439724,41.39393887877735,2.1598516680010067
99400147759,"Pensió Mariluz - HB-003250","","","2005-11-21T12:23:33+01:00","2018-08-17T13:12:23+02:00","","",241302,"C Palau",4,"",2,"el Barri Gòtic",1,"Ciutat Vella",8002,True,"",215402.0,20001.0,"Telèfons","Tel.","char","933173463",True,"",54732069,"Pensions","Planol BCN >> Allotjament >> Pensions >> Pensions",651,65103001001001,431261.0462482653,4581406.014642739,41.38124255498786,2.1779154733997967
99400377983,"Hostal Som Nit Born - HB-004575","","","2015-02-17T14:15:40+01:00","2018-08-18T13:45:28+02:00","","",277900,"C Reina Cristina",13,"",4,"Sant Pere, Santa Caterina i la Ribera",1,"Ciutat Vella",8003,True,"",227261.0,20001.0,"Telèfons","Tel.","char","932502997",True,"",54732069,"Pensions","Planol BCN >> Allotjament >> Pensions >> Pensions",651,65103001001001,431748.13849314244,4581501.407810393,41.382143202180295,2.183729546734769
99400392273,"Pensió Barcelona City Ramblas - HB-001137","","","2015-07-23T13:59:52+02:00","2018-08-17T10:19:03+02:00","","",34308,"C Rambla",133,"",1,"el Raval",1,"Ciutat Vella",8002,True,"",227698.0,20001.0,"Telèfons","Tel.","char","934879762",True,"",54732069,"Pensions","Planol BCN >> Allotjament >> Pensions >> Pensions",651,65103001001001,430596.6756145384,4581857.206103651,41.38524926219911,2.169919039363202
99400392354,"Hostal Els Àngels - HB-003356","","","2015-07-24T10:18:31+02:00","2018-09-21T10:05:01+02:00","","",363809,"C Villarroel",47,"",10,"Sant Antoni",2,"Eixample",8011,True,"",227347.0,20001.0,"Telèfons","Tel.","char","931621995",True,"",54732069,"Pensions","Planol BCN >> Allotjament >> Pensions >> Pensions",651,65103001001001,429783.26958403713,4581558.848847402,41.38249147192892,2.160226074132486
75990332170,"Pensió Aris - HB-002875","","","1996-09-18T00:00:00+02:00","2018-08-22T10:49:49+02:00","","",130403,"C Fontanella",14,"",2,"el Barri Gòtic",1,"Ciutat Vella",8010,True,"",150535.0,20001.0,"Telèfons","Tel.","char","933181017",True,"",54732069,"Pensions","Planol BCN >> Allotjament >> Pensions >> Pensions",651,65103001001001,430812.7044531957,4582155.270239335,41.387952442127656,2.17246849882402
99400391977,"Hostal Live Barcelona - HB-004590","","","2015-07-21T14:46:55+02:00","2018-09-13T14:44:51+02:00","","",169409,"G.V. Corts Catalanes",547,"",8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",8011,True,"",227782.0,20001.0,"Telèfons","Tel.","char","935327707",True,"",54732069,"Pensions","Planol BCN >> Allotjament >> Pensions >> Pensions",651,65103001001001,429767.11371618096,4581678.239678863,41.383565375342606,2.1600190356346216
99400392020,"Hostal Muntaner - HB-004479","","","2015-07-22T08:51:55+02:00","2018-08-18T11:04:40+02:00","","",223606,"C Muntaner",175,"",8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",8036,True,"",227399.0,20001.0,"Telèfons","Tel.","char","934109474",True,"",54732069,"Pensions","Planol BCN >> Allotjament >> Pensions >> Pensions",651,65103001001001,429130.1397123453,4582610.034453668,41.391901859072796,2.1522926541007252
99400392028,"Hostal París - HB-000019","","","2015-07-22T09:19:18+02:00","2018-08-16T14:26:26+02:00","","",64706,"C Cardenal Casañas",4,"",2,"el Barri Gòtic",1,"Ciutat Vella",8002,True,"",227647.0,20001.0,"Telèfons","Tel.","char","933013785",True,"",54732069,"Pensions","Planol BCN >> Allotjament >> Pensions >> Pensions",651,65103001001001,430889.22385561385,4581443.498201096,41.381548305721466,2.173464825860445
