"id","name","institution_id","institution_name","created","modified","addresses_roadtype_id","addresses_roadtype_name","addresses_road_id","addresses_road_name","addresses_start_street_number","addresses_end_street_number","addresses_neighborhood_id","addresses_neighborhood_name","addresses_district_id","addresses_district_name","addresses_zip_code","addresses_main_address","addresses_type","values_id","values_attribute_id","values_category","values_attribute_name","values_attribute_type","values_value","values_outstanding","values_description","secondary_filters_id","secondary_filters_name","secondary_filters_fullpath","secondary_filters_tree","secondary_filters_asia_id","geo_epgs_25831_x","geo_epgs_25831_y","geo_epgs_4326_x","geo_epgs_4326_y"
99400311203,"Sala Fènix","","","2013-02-18T14:51:50+01:00","2020-06-22T14:08:23+02:00","","",282605,"C Riereta",31,"",1,"el Raval",1,"Ciutat Vella",8001,True,"",225393.0,20001.0,"Telèfons","Tel.","char","931802518",True,"",55732068,"Teatres","Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,65103002001000,430518.3145482894,4581024.4342153715,41.37774197880728,2.1690774017656755
99400467597,"City Hall Barcelona","","","2016-10-19T10:40:51+02:00","2019-05-21T10:21:36+02:00","","",74506,"Rbla Catalunya",2,"",7,"la Dreta de Eixample",2,"Eixample",8007,True,"",229308.0,20006.0,"Telèfons","Informació","char","932380722",True,"",55732068,"Teatres","Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,65103002001000,430475.6627350898,4582127.404442111,41.38767240351558,2.168440833723857
99400467597,"City Hall Barcelona","","","2016-10-19T10:40:51+02:00","2019-05-21T10:21:36+02:00","","",74506,"Rbla Catalunya",2,"",7,"la Dreta de Eixample",2,"Eixample",8007,True,"",229308.0,20006.0,"Telèfons","Informació","char","932380722",True,"",55734070,"Discoteques","Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques",651,65103002003002,430475.6627350898,4582127.404442111,41.38767240351558,2.168440833723857
99400466662,"Baixos 22",75990343578.0,"Tantarantana Teatre","2016-09-30T00:00:00+02:00","2020-12-11T11:12:57+01:00","","",127409,"C Flors",22,"",1,"el Raval",1,"Ciutat Vella",8001,True,"",229357.0,20001.0,"Telèfons","Tel.","char","934417022",True,"",55732068,"Teatres","Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,65103002001000,430374.39798812335,4580829.030093193,41.37596959387577,2.167378942374887
99400355463,"Teatre",75990416212.0,"Lluïsos de Gràcia","2014-10-10T00:00:00+02:00","2019-02-12T11:05:08+01:00","","",229001,"Pl Nord",7,"",31,"la Vila de Gràcia",6,"Gràcia",8024,True,"",226748.0,20001.0,"Telèfons","Tel.","char","932183372",True,"",55732068,"Teatres","Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,65103002001000,429420.52053260594,4584315.00388437,41.407283425886,2.1555669096743912
99400382662,"Sala Hiroshima","","","2015-04-10T09:17:17+02:00","2020-10-29T10:27:31+01:00","","",361009,"C Vila i Vilà",61,"",11,"el Poble-sec",3,"Sants-Montjuïc",8004,True,"",227153.0,20001.0,"Telèfons","Tel.","char","933155458",True,"",55732068,"Teatres","Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,65103002001000,430585.9739808184,4580586.226506992,41.37380101188778,2.1699366322679823
99400609357,"Club Onyric",75990162559.0,"Teatre Condal","2018-09-26T00:00:00+02:00","2019-04-15T12:23:06+02:00","","",198804,"Av Paral.lel",91,"",11,"el Poble-sec",3,"Sants-Montjuïc",8004,True,"",232679.0,20001.0,"Telèfons","Tel.","char","934423132",True,"",55732068,"Teatres","Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,65103002001000,430151.46118235396,4580702.131285982,41.374807336003386,2.1647278359171005
99400203275,"Espai Escènic Ruqueria Querubí","","","2008-04-01T14:03:31+02:00","2019-10-08T13:12:17+02:00","","",253505,"C Perla",11,"",31,"la Vila de Gràcia",6,"Gràcia",8012,True,"",220489.0,20040.0,"Telèfons","Reserves","char","607780402",True,"(sms)",55732068,"Teatres","Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,65103002001000,429547.878384341,4583890.470050953,41.40347098055445,2.157139913459869
99400390579,"Microteatre Barcelona","","","2015-07-02T13:32:23+02:00","2018-07-26T14:31:09+02:00","","",31300,"C Bailèn",194,"",32,"el Camp d'en Grassot i Gràcia Nova",6,"Gràcia",8037,True,"",227589.0,20001.0,"Telèfons","Tel.","char","932 77 96 83",True,"",55732068,"Teatres","Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,65103002001000,430178.935298811,4583672.413308518,41.4015620733963,2.1647139955067414
99400364152,"Auditori Sant Martí","","","2014-11-24T10:27:41+01:00","2020-12-09T10:32:53+01:00","","",279509,"Pl Angeleta Ferrer",2,"",72,"Sant Martí de Provençals",10,"Sant Martí",8020,True,"",226853.0,20008.0,"Telèfons","Secretaria","char","932565760",True,"Centre Cívic Sant Martí",55732070,"Auditoris","Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Auditoris",651,65103002001002,433071.23987924616,4585274.24527386,41.41623528911217,2.1991348465828184
