"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Any_construccio","Nombre"
2020,1,"Ciutat Vella",1,"el Raval",1,"Abans de 1901",194
2020,1,"Ciutat Vella",1,"el Raval",1,"1901 - 1940",90
2020,1,"Ciutat Vella",1,"el Raval",1,"1941 - 1950",103
2020,1,"Ciutat Vella",1,"el Raval",1,"1951 - 1960",59
2020,1,"Ciutat Vella",1,"el Raval",1,"1961 - 1970",31
2020,1,"Ciutat Vella",1,"el Raval",1,"1971 - 1980",151
2020,1,"Ciutat Vella",1,"el Raval",1,"1981 - 1990",54
2020,1,"Ciutat Vella",1,"el Raval",1,"1991 - 2000",129
2020,1,"Ciutat Vella",1,"el Raval",1,"A partir del 2016",4
2020,1,"Ciutat Vella",1,"el Raval",2,"Abans de 1901",442
2020,1,"Ciutat Vella",1,"el Raval",2,"1901 - 1940",121
2020,1,"Ciutat Vella",1,"el Raval",2,"1951 - 1960",2
2020,1,"Ciutat Vella",1,"el Raval",2,"1981 - 1990",48
2020,1,"Ciutat Vella",1,"el Raval",2,"1991 - 2000",36
2020,1,"Ciutat Vella",1,"el Raval",2,"2001 - 2005",64
2020,1,"Ciutat Vella",1,"el Raval",3,"Abans de 1901",520
2020,1,"Ciutat Vella",1,"el Raval",3,"1941 - 1950",23
2020,1,"Ciutat Vella",1,"el Raval",3,"1961 - 1970",320
2020,1,"Ciutat Vella",1,"el Raval",3,"1971 - 1980",198
2020,1,"Ciutat Vella",1,"el Raval",3,"1981 - 1990",246
2020,1,"Ciutat Vella",1,"el Raval",3,"1991 - 2000",19
2020,1,"Ciutat Vella",1,"el Raval",3,"2001 - 2005",8
2020,1,"Ciutat Vella",1,"el Raval",4,"Abans de 1901",647
2020,1,"Ciutat Vella",1,"el Raval",4,"1901 - 1940",268
2020,1,"Ciutat Vella",1,"el Raval",4,"1941 - 1950",32
2020,1,"Ciutat Vella",1,"el Raval",4,"1951 - 1960",117
2020,1,"Ciutat Vella",1,"el Raval",4,"1971 - 1980",9
2020,1,"Ciutat Vella",1,"el Raval",4,"1991 - 2000",138
2020,1,"Ciutat Vella",1,"el Raval",4,"2001 - 2005",122
2020,1,"Ciutat Vella",1,"el Raval",4,"2006 - 2010",71
2020,1,"Ciutat Vella",1,"el Raval",4,"2011 - 2015",56
2020,1,"Ciutat Vella",1,"el Raval",5,"Abans de 1901",491
2020,1,"Ciutat Vella",1,"el Raval",5,"1901 - 1940",458
2020,1,"Ciutat Vella",1,"el Raval",5,"1941 - 1950",16
2020,1,"Ciutat Vella",1,"el Raval",5,"1961 - 1970",20
2020,1,"Ciutat Vella",1,"el Raval",5,"1991 - 2000",187
2020,1,"Ciutat Vella",1,"el Raval",5,"2001 - 2005",31
2020,1,"Ciutat Vella",1,"el Raval",5,"2006 - 2010",41
2020,1,"Ciutat Vella",1,"el Raval",5,"A partir del 2016",22
2020,1,"Ciutat Vella",1,"el Raval",6,"Abans de 1901",614
2020,1,"Ciutat Vella",1,"el Raval",6,"1901 - 1940",213
2020,1,"Ciutat Vella",1,"el Raval",6,"1951 - 1960",15
2020,1,"Ciutat Vella",1,"el Raval",6,"1961 - 1970",5
2020,1,"Ciutat Vella",1,"el Raval",6,"1991 - 2000",27
2020,1,"Ciutat Vella",1,"el Raval",6,"2006 - 2010",28
2020,1,"Ciutat Vella",1,"el Raval",6,"A partir del 2016",7
2020,1,"Ciutat Vella",1,"el Raval",7,"Abans de 1901",702
2020,1,"Ciutat Vella",1,"el Raval",7,"1901 - 1940",30
2020,1,"Ciutat Vella",1,"el Raval",7,"1991 - 2000",31
2020,1,"Ciutat Vella",1,"el Raval",7,"2001 - 2005",3
2020,1,"Ciutat Vella",1,"el Raval",7,"2006 - 2010",121
2020,1,"Ciutat Vella",1,"el Raval",8,"Abans de 1901",942
2020,1,"Ciutat Vella",1,"el Raval",8,"1901 - 1940",100
2020,1,"Ciutat Vella",1,"el Raval",8,"1941 - 1950",22
2020,1,"Ciutat Vella",1,"el Raval",8,"1951 - 1960",2
2020,1,"Ciutat Vella",1,"el Raval",8,"1961 - 1970",14
2020,1,"Ciutat Vella",1,"el Raval",8,"1991 - 2000",39
2020,1,"Ciutat Vella",1,"el Raval",8,"2001 - 2005",7
2020,1,"Ciutat Vella",1,"el Raval",8,"2006 - 2010",32
2020,1,"Ciutat Vella",1,"el Raval",8,"2011 - 2015",96
2020,1,"Ciutat Vella",1,"el Raval",9,"Abans de 1901",653
2020,1,"Ciutat Vella",1,"el Raval",9,"1901 - 1940",90
2020,1,"Ciutat Vella",1,"el Raval",9,"1951 - 1960",13
2020,1,"Ciutat Vella",1,"el Raval",9,"1961 - 1970",173
2020,1,"Ciutat Vella",1,"el Raval",9,"1991 - 2000",28
2020,1,"Ciutat Vella",1,"el Raval",9,"2001 - 2005",90
2020,1,"Ciutat Vella",1,"el Raval",10,"Abans de 1901",723
2020,1,"Ciutat Vella",1,"el Raval",10,"1901 - 1940",100
2020,1,"Ciutat Vella",1,"el Raval",10,"1941 - 1950",18
2020,1,"Ciutat Vella",1,"el Raval",10,"1961 - 1970",13
2020,1,"Ciutat Vella",1,"el Raval",10,"1991 - 2000",71
2020,1,"Ciutat Vella",1,"el Raval",10,"2006 - 2010",36
2020,1,"Ciutat Vella",1,"el Raval",11,"Abans de 1901",1278
2020,1,"Ciutat Vella",1,"el Raval",11,"1901 - 1940",39
2020,1,"Ciutat Vella",1,"el Raval",11,"1941 - 1950",2
2020,1,"Ciutat Vella",1,"el Raval",11,"1961 - 1970",19
2020,1,"Ciutat Vella",1,"el Raval",11,"1971 - 1980",38
2020,1,"Ciutat Vella",1,"el Raval",11,"1981 - 1990",21
2020,1,"Ciutat Vella",1,"el Raval",11,"1991 - 2000",114
2020,1,"Ciutat Vella",1,"el Raval",11,"2001 - 2005",13
2020,1,"Ciutat Vella",1,"el Raval",11,"2006 - 2010",21
2020,1,"Ciutat Vella",1,"el Raval",12,"Abans de 1901",755
2020,1,"Ciutat Vella",1,"el Raval",12,"1901 - 1940",150
2020,1,"Ciutat Vella",1,"el Raval",12,"1941 - 1950",24
2020,1,"Ciutat Vella",1,"el Raval",12,"1971 - 1980",42
2020,1,"Ciutat Vella",1,"el Raval",12,"1981 - 1990",8
2020,1,"Ciutat Vella",1,"el Raval",12,"1991 - 2000",19
2020,1,"Ciutat Vella",1,"el Raval",12,"2001 - 2005",45
2020,1,"Ciutat Vella",1,"el Raval",12,"2006 - 2010",12
2020,1,"Ciutat Vella",1,"el Raval",13,"Abans de 1901",161
2020,1,"Ciutat Vella",1,"el Raval",13,"1901 - 1940",151
2020,1,"Ciutat Vella",1,"el Raval",13,"1941 - 1950",22
2020,1,"Ciutat Vella",1,"el Raval",13,"1951 - 1960",30
2020,1,"Ciutat Vella",1,"el Raval",13,"1961 - 1970",193
2020,1,"Ciutat Vella",1,"el Raval",13,"1991 - 2000",52
2020,1,"Ciutat Vella",1,"el Raval",13,"2001 - 2005",12
2020,1,"Ciutat Vella",1,"el Raval",14,"Abans de 1901",711
2020,1,"Ciutat Vella",1,"el Raval",14,"1901 - 1940",75
2020,1,"Ciutat Vella",1,"el Raval",14,"1961 - 1970",2
2020,1,"Ciutat Vella",1,"el Raval",14,"1991 - 2000",16
2020,1,"Ciutat Vella",1,"el Raval",14,"2001 - 2005",11
2020,1,"Ciutat Vella",1,"el Raval",15,"Abans de 1901",716
2020,1,"Ciutat Vella",1,"el Raval",15,"1901 - 1940",144
2020,1,"Ciutat Vella",1,"el Raval",15,"1941 - 1950",23
2020,1,"Ciutat Vella",1,"el Raval",15,"1951 - 1960",3
2020,1,"Ciutat Vella",1,"el Raval",15,"1961 - 1970",83
2020,1,"Ciutat Vella",1,"el Raval",15,"1971 - 1980",85
2020,1,"Ciutat Vella",1,"el Raval",15,"1991 - 2000",24
2020,1,"Ciutat Vella",1,"el Raval",15,"2006 - 2010",12
2020,1,"Ciutat Vella",1,"el Raval",16,"Abans de 1901",675
2020,1,"Ciutat Vella",1,"el Raval",16,"1901 - 1940",354
2020,1,"Ciutat Vella",1,"el Raval",16,"1981 - 1990",3
2020,1,"Ciutat Vella",1,"el Raval",16,"2001 - 2005",16
2020,1,"Ciutat Vella",1,"el Raval",17,"Abans de 1901",932
2020,1,"Ciutat Vella",1,"el Raval",17,"1901 - 1940",233
2020,1,"Ciutat Vella",1,"el Raval",17,"1991 - 2000",11
2020,1,"Ciutat Vella",1,"el Raval",17,"2006 - 2010",10
2020,1,"Ciutat Vella",1,"el Raval",18,"Abans de 1901",494
2020,1,"Ciutat Vella",1,"el Raval",18,"1901 - 1940",7
2020,1,"Ciutat Vella",1,"el Raval",18,"1961 - 1970",13
2020,1,"Ciutat Vella",1,"el Raval",18,"1981 - 1990",56
2020,1,"Ciutat Vella",1,"el Raval",18,"1991 - 2000",115
2020,1,"Ciutat Vella",1,"el Raval",19,"Abans de 1901",1345
2020,1,"Ciutat Vella",1,"el Raval",19,"1901 - 1940",46
2020,1,"Ciutat Vella",1,"el Raval",19,"1961 - 1970",12
2020,1,"Ciutat Vella",1,"el Raval",19,"1971 - 1980",3
2020,1,"Ciutat Vella",1,"el Raval",19,"1991 - 2000",122
2020,1,"Ciutat Vella",1,"el Raval",19,"2011 - 2015",38
2020,1,"Ciutat Vella",1,"el Raval",19,"A partir del 2016",40
2020,1,"Ciutat Vella",1,"el Raval",20,"Abans de 1901",1002
2020,1,"Ciutat Vella",1,"el Raval",20,"1901 - 1940",141
2020,1,"Ciutat Vella",1,"el Raval",20,"1941 - 1950",42
2020,1,"Ciutat Vella",1,"el Raval",20,"1951 - 1960",10
2020,1,"Ciutat Vella",1,"el Raval",20,"1961 - 1970",14
2020,1,"Ciutat Vella",1,"el Raval",20,"1971 - 1980",25
2020,1,"Ciutat Vella",1,"el Raval",20,"1991 - 2000",63
2020,1,"Ciutat Vella",1,"el Raval",20,"2001 - 2005",8
2020,1,"Ciutat Vella",1,"el Raval",20,"2006 - 2010",12
2020,1,"Ciutat Vella",1,"el Raval",20,"2011 - 2015",4
2020,1,"Ciutat Vella",1,"el Raval",20,"A partir del 2016",4
2020,1,"Ciutat Vella",1,"el Raval",21,"Abans de 1901",783
2020,1,"Ciutat Vella",1,"el Raval",21,"1901 - 1940",491
2020,1,"Ciutat Vella",1,"el Raval",21,"1951 - 1960",36
2020,1,"Ciutat Vella",1,"el Raval",21,"1961 - 1970",28
2020,1,"Ciutat Vella",1,"el Raval",21,"1981 - 1990",67
2020,1,"Ciutat Vella",1,"el Raval",21,"1991 - 2000",103
2020,1,"Ciutat Vella",1,"el Raval",21,"2001 - 2005",44
2020,1,"Ciutat Vella",1,"el Raval",21,"2006 - 2010",14
2020,1,"Ciutat Vella",1,"el Raval",21,"2011 - 2015",3
2020,1,"Ciutat Vella",1,"el Raval",21,"A partir del 2016",11
2020,1,"Ciutat Vella",2,"el Gòtic",22,"Abans de 1901",380
2020,1,"Ciutat Vella",2,"el Gòtic",22,"1901 - 1940",105
2020,1,"Ciutat Vella",2,"el Gòtic",22,"1941 - 1950",39
2020,1,"Ciutat Vella",2,"el Gòtic",22,"1951 - 1960",72
2020,1,"Ciutat Vella",2,"el Gòtic",22,"1961 - 1970",111
2020,1,"Ciutat Vella",2,"el Gòtic",22,"1971 - 1980",57
2020,1,"Ciutat Vella",2,"el Gòtic",22,"1981 - 1990",26
2020,1,"Ciutat Vella",2,"el Gòtic",22,"1991 - 2000",27
2020,1,"Ciutat Vella",2,"el Gòtic",22,"2001 - 2005",23
2020,1,"Ciutat Vella",2,"el Gòtic",22,"2006 - 2010",43
2020,1,"Ciutat Vella",2,"el Gòtic",22,"A partir del 2016",5
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Abans de 1901",1172
2020,1,"Ciutat Vella",2,"el Gòtic",23,"1901 - 1940",194
2020,1,"Ciutat Vella",2,"el Gòtic",23,"1941 - 1950",30
2020,1,"Ciutat Vella",2,"el Gòtic",23,"1951 - 1960",51
2020,1,"Ciutat Vella",2,"el Gòtic",23,"1961 - 1970",37
2020,1,"Ciutat Vella",2,"el Gòtic",23,"1971 - 1980",5
2020,1,"Ciutat Vella",2,"el Gòtic",23,"1991 - 2000",15
2020,1,"Ciutat Vella",2,"el Gòtic",23,"2001 - 2005",5
2020,1,"Ciutat Vella",2,"el Gòtic",23,"2006 - 2010",15
2020,1,"Ciutat Vella",2,"el Gòtic",23,"2011 - 2015",29
2020,1,"Ciutat Vella",2,"el Gòtic",23,"A partir del 2016",8
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Abans de 1901",819
2020,1,"Ciutat Vella",2,"el Gòtic",25,"1901 - 1940",215
2020,1,"Ciutat Vella",2,"el Gòtic",25,"1941 - 1950",21
2020,1,"Ciutat Vella",2,"el Gòtic",25,"1951 - 1960",2
2020,1,"Ciutat Vella",2,"el Gòtic",25,"1981 - 1990",5
2020,1,"Ciutat Vella",2,"el Gòtic",25,"2011 - 2015",13
2020,1,"Ciutat Vella",2,"el Gòtic",25,"A partir del 2016",20
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Abans de 1901",785
2020,1,"Ciutat Vella",2,"el Gòtic",26,"1901 - 1940",143
2020,1,"Ciutat Vella",2,"el Gòtic",26,"1941 - 1950",31
2020,1,"Ciutat Vella",2,"el Gòtic",26,"1951 - 1960",15
2020,1,"Ciutat Vella",2,"el Gòtic",26,"1961 - 1970",27
2020,1,"Ciutat Vella",2,"el Gòtic",26,"1991 - 2000",23
2020,1,"Ciutat Vella",2,"el Gòtic",26,"2001 - 2005",24
2020,1,"Ciutat Vella",2,"el Gòtic",26,"2006 - 2010",11
2020,1,"Ciutat Vella",2,"el Gòtic",26,"A partir del 2016",14
2020,1,"Ciutat Vella",2,"el Gòtic",27,"Abans de 1901",784
2020,1,"Ciutat Vella",2,"el Gòtic",27,"1901 - 1940",164
2020,1,"Ciutat Vella",2,"el Gòtic",27,"1941 - 1950",12
2020,1,"Ciutat Vella",2,"el Gòtic",27,"1981 - 1990",8
2020,1,"Ciutat Vella",2,"el Gòtic",27,"1991 - 2000",19
2020,1,"Ciutat Vella",2,"el Gòtic",27,"2001 - 2005",4
2020,1,"Ciutat Vella",2,"el Gòtic",27,"2011 - 2015",32
2020,1,"Ciutat Vella",2,"el Gòtic",27,"A partir del 2016",11
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Abans de 1901",727
2020,1,"Ciutat Vella",2,"el Gòtic",28,"1901 - 1940",461
2020,1,"Ciutat Vella",2,"el Gòtic",28,"1941 - 1950",16
2020,1,"Ciutat Vella",2,"el Gòtic",28,"1961 - 1970",16
2020,1,"Ciutat Vella",2,"el Gòtic",28,"1971 - 1980",21
2020,1,"Ciutat Vella",2,"el Gòtic",28,"1991 - 2000",44
2020,1,"Ciutat Vella",2,"el Gòtic",28,"2006 - 2010",10
2020,1,"Ciutat Vella",2,"el Gòtic",28,"2011 - 2015",26
2020,1,"Ciutat Vella",2,"el Gòtic",28,"A partir del 2016",6
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Abans de 1901",484
2020,1,"Ciutat Vella",2,"el Gòtic",29,"1901 - 1940",285
2020,1,"Ciutat Vella",2,"el Gòtic",29,"1941 - 1950",37
2020,1,"Ciutat Vella",2,"el Gòtic",29,"1951 - 1960",8
2020,1,"Ciutat Vella",2,"el Gòtic",29,"1961 - 1970",11
2020,1,"Ciutat Vella",2,"el Gòtic",29,"1991 - 2000",24
2020,1,"Ciutat Vella",2,"el Gòtic",29,"2001 - 2005",11
2020,1,"Ciutat Vella",2,"el Gòtic",29,"2006 - 2010",22
2020,1,"Ciutat Vella",2,"el Gòtic",29,"2011 - 2015",8
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Abans de 1901",680
2020,1,"Ciutat Vella",2,"el Gòtic",30,"1901 - 1940",260
2020,1,"Ciutat Vella",2,"el Gòtic",30,"1941 - 1950",69
2020,1,"Ciutat Vella",2,"el Gòtic",30,"1951 - 1960",68
2020,1,"Ciutat Vella",2,"el Gòtic",30,"1961 - 1970",27
2020,1,"Ciutat Vella",2,"el Gòtic",30,"1971 - 1980",81
2020,1,"Ciutat Vella",2,"el Gòtic",30,"1991 - 2000",73
2020,1,"Ciutat Vella",2,"el Gòtic",30,"2001 - 2005",42
2020,1,"Ciutat Vella",2,"el Gòtic",30,"2011 - 2015",50
2020,1,"Ciutat Vella",2,"el Gòtic",30,"A partir del 2016",19
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Abans de 1901",885
2020,1,"Ciutat Vella",2,"el Gòtic",31,"1901 - 1940",126
2020,1,"Ciutat Vella",2,"el Gòtic",31,"1961 - 1970",9
2020,1,"Ciutat Vella",2,"el Gòtic",31,"1981 - 1990",11
2020,1,"Ciutat Vella",2,"el Gòtic",31,"1991 - 2000",42
2020,1,"Ciutat Vella",2,"el Gòtic",31,"2001 - 2005",14
2020,1,"Ciutat Vella",2,"el Gòtic",31,"2006 - 2010",29
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"Abans de 1901",296
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"1901 - 1940",438
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"1941 - 1950",107
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"1951 - 1960",104
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"1961 - 1970",169
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"1971 - 1980",65
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"1991 - 2000",36
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"2006 - 2010",13
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"2011 - 2015",6
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"Abans de 1901",196
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"1901 - 1940",215
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"1941 - 1950",34
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"1951 - 1960",156
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"1961 - 1970",34
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"1971 - 1980",44
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"1981 - 1990",3
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"2001 - 2005",10
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"A partir del 2016",14
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"Abans de 1901",143
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"1901 - 1940",327
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"1941 - 1950",46
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"1951 - 1960",62
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"1961 - 1970",36
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"1971 - 1980",23
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"1981 - 1990",9
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"1991 - 2000",5
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"2001 - 2005",31
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"2006 - 2010",9
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"2011 - 2015",4
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"Abans de 1901",288
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"1901 - 1940",254
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"1941 - 1950",29
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"1951 - 1960",63
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"1961 - 1970",124
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"1991 - 2000",5
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"2001 - 2005",8
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Abans de 1901",35
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"1901 - 1940",140
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"1941 - 1950",3
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"1951 - 1960",4
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"1961 - 1970",14
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"1971 - 1980",12
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"1981 - 1990",428
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"1991 - 2000",43
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"2001 - 2005",49
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"A partir del 2016",60
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"Abans de 1901",220
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"1901 - 1940",68
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"1941 - 1950",149
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"1951 - 1960",38
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"1961 - 1970",128
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"1971 - 1980",11
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"1981 - 1990",20
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"1991 - 2000",8
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"2011 - 2015",30
2020,1,"Ciutat Vella",3,"la Barceloneta",38,"Abans de 1901",557
2020,1,"Ciutat Vella",3,"la Barceloneta",38,"1901 - 1940",147
2020,1,"Ciutat Vella",3,"la Barceloneta",38,"1941 - 1950",30
2020,1,"Ciutat Vella",3,"la Barceloneta",38,"1951 - 1960",53
2020,1,"Ciutat Vella",3,"la Barceloneta",38,"1961 - 1970",100
2020,1,"Ciutat Vella",3,"la Barceloneta",38,"1971 - 1980",22
2020,1,"Ciutat Vella",3,"la Barceloneta",38,"1981 - 1990",3
2020,1,"Ciutat Vella",3,"la Barceloneta",38,"2001 - 2005",16
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"Abans de 1901",231
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"1901 - 1940",172
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"1941 - 1950",190
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"1951 - 1960",37
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"1961 - 1970",61
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"1971 - 1980",69
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"1991 - 2000",9
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"2006 - 2010",14
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"Abans de 1901",101
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"1901 - 1940",320
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"1941 - 1950",106
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"1951 - 1960",57
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"1961 - 1970",66
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"1971 - 1980",23
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"1991 - 2000",12
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"2001 - 2005",15
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"2006 - 2010",2
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"Abans de 1901",335
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"1901 - 1940",551
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"1941 - 1950",20
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"1951 - 1960",23
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"1961 - 1970",46
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"1971 - 1980",9
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"1991 - 2000",15
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"2001 - 2005",4
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"2006 - 2010",9
2020,1,"Ciutat Vella",3,"la Barceloneta",42,"Abans de 1901",327
2020,1,"Ciutat Vella",3,"la Barceloneta",42,"1901 - 1940",123
2020,1,"Ciutat Vella",3,"la Barceloneta",42,"1951 - 1960",25
2020,1,"Ciutat Vella",3,"la Barceloneta",42,"1961 - 1970",60
2020,1,"Ciutat Vella",3,"la Barceloneta",42,"1981 - 1990",15
2020,1,"Ciutat Vella",3,"la Barceloneta",42,"1991 - 2000",204
2020,1,"Ciutat Vella",3,"la Barceloneta",42,"2001 - 2005",100
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Abans de 1901",518
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"1901 - 1940",80
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"1941 - 1950",46
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"1991 - 2000",13
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"2001 - 2005",20
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"2006 - 2010",303
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"2011 - 2015",164
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"A partir del 2016",8
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Abans de 1901",533
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"1901 - 1940",194
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"1951 - 1960",19
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"1971 - 1980",8
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"1981 - 1990",58
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"1991 - 2000",75
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"2001 - 2005",12
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"2006 - 2010",51
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Abans de 1901",1028
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"1901 - 1940",345
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"1951 - 1960",10
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"1961 - 1970",38
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"1971 - 1980",14
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"1981 - 1990",12
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"1991 - 2000",15
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"2001 - 2005",6
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"2006 - 2010",4
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"Abans de 1901",807
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"1901 - 1940",262
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"1941 - 1950",13
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"1951 - 1960",6
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"1961 - 1970",19
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"1971 - 1980",7
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"1991 - 2000",67
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"2001 - 2005",43
